,Wales,index,year
5521,0.0,book_publishing,2014
5522,0.0,bootstrap,2014
5523,0.0,born_again_christian,2014
5524,0.0,brain,2014
5525,0.0,brand_design,2014
5526,0.0,branded_content,2014
5527,0.0,branding,2014
5528,0.0,bring_angel_investors_and_startups_together,2014
5529,0.0,bristol,2014
5530,0.0,british_television,2014
5531,0.0,broadcasting_and_media_graphics,2014
5532,0.0,browsers,2014
5533,0.0,building_an_online_business,2014
5534,0.0,building_android_apps_with_appcelerator_titanium,2014
5535,0.0,building_blackberry_apps_with_titanium,2014
5536,0.0,building_filemaker_databases,2014
5537,0.0,building_iphone_apps_with_appcelerator_titanium,2014
5538,0.0,building_private_cloud_with_openstack,2014
5539,0.0,building_robots_for_the_home,2014
5540,0.0,building_the_sharing_economy,2014
5541,0.0,business,2014
5542,0.0,business_analysis,2014
5543,0.0,business_analysis_tools_and_techniques,2014
5544,0.0,business_analysts,2014
5545,0.0,business_analytics,2014
5546,0.0,business_in_cambridge_uk,2014
5547,0.8227910727280051,business_intelligence,2014
5548,0.0,business_intelligence_best_practices,2014
5549,0.0,business_intelligence_data_warehousing,2014
5550,0.0,business_intelligence_in_cloud,2014
5551,0.0,business_intelligence_strategy,2014
5552,0.0,business_intelligence_tools_and_technology,2014
5553,0.0,business_management,2014
5554,0.0,business_mentoring,2014
5555,0.0,business_model_innovation,2014
5556,0.0,business_models,2014
5557,0.0,business_owners,2014
5558,0.0,business_process_management,2014
5559,0.0,business_referral_networking,2014
5560,0.0,business_solutions,2014
5561,0.0,business_startup,2014
5562,0.0,business_strategies_and_networking,2014
5563,0.0,business_strategy,2014
5564,0.0,business_transformation,2014
5565,0.0,businessobjects,2014
5566,0.2541635548486571,c#,2014
5567,0.0,c#.net,2014
5568,0.0,c#_/_csharp,2014
5569,0.0,c++_programming,2014
5570,0.0,c-level_tech,2014
5571,0.0,c/c++,2014
5572,0.0,c_/_c_+_+,2014
5573,0.0,c_programming_language,2014
5574,0.0,c_sharp,2014
5575,0.0,c_sharp_development,2014
5576,0.0,cad/cam,2014
5577,0.0,calling_r_using_a_local_interface,2014
5578,0.0,camera_&_lighting,2014
5579,0.0,campaigns,2014
5580,0.0,canvas,2014
5581,0.0,card_games,2014
5582,0.0,career,2014
5583,0.0,career_network,2014
5584,0.0,caregiver,2014
5585,0.0,cartography,2014
5586,0.0,cassandra,2014
5587,0.0,censorship_and_freedom_of_speech,2014
5588,0.0,centos,2014
5589,0.0,ceo,2014
5590,0.0,ceo_2_ceo_coaching_&_mentoring_for_mutual_growth,2014
5591,0.0,ceo_network,2014
5592,0.0,ceos_&_founders,2014
5593,0.0,ceph,2014
5594,0.0,ceramic_arts,2014
5595,0.0,cfengine,2014
5596,0.0,cfml,2014
5597,0.0,cg_animation,2014
5598,0.0,cg_artists,2014
5599,0.0,change_leadership,2014
5600,0.0,change_management,2014
5601,0.0,changemakers,2014
5602,0.0,changing_self_limiting_beliefs,2014
5603,0.0,character_design,2014
5604,0.0,character_modeling,2014
5605,0.0,charities,2014
5606,0.0,charity,2014
5607,0.0,charity_events,2014
5608,0.0,charting,2014
5609,0.0,chemistry,2014
5610,0.0,chinese_culture,2014
5611,0.0,chinese_language,2014
5612,0.0,christian,2014
5613,0.0,christian_business_owners,2014
5614,0.0,christian_business_principles,2014
5615,0.0,christian_entrepreneurs,2014
5616,0.0,christian_ministry,2014
5617,0.0,christian_social,2014
5618,0.0,chronic_diseases,2014
5619,0.0,church,2014
5620,0.0,cider,2014
5621,0.0,cinema_4d,2014
5622,0.0,cio_/_cto,2014
5623,0.0,cissp,2014
5624,0.0,citizen_activism,2014
5625,0.0,citizen_journalism,2014
5626,0.0,citizen_science,2014
5627,0.0,civic_action,2014
5628,0.0,civic_engagement,2014
5629,0.0,civic_engagement_&_technology,2014
5630,0.0,civic_hacking,2014
5631,0.0,civictech,2014
5632,0.0,civil_rights,2014
5633,0.0,clean_code,2014
5634,0.0,clean_technology,2014
5635,0.0,cleantech_and_information_technology,2014
5636,0.0,cleanweb,2014
5637,0.0,climate_change,2014
5638,0.0,climate_change_solutions,2014
5639,0.0,clinical_research,2014
5640,0.0,clojure,2014
5641,0.0,clojurescript,2014
5642,0.0,clothing_and_fashion_designers,2014
5643,0.5446277207006763,cloud_computing,2014
5644,0.0,cloud_foundry,2014
5645,0.0,cloud_infrastructure,2014
5646,0.0,cloud_native,2014
5647,0.0,cloud_networking,2014
5648,0.0,cloud_security,2014
5649,0.0,cloud_services,2014
5650,0.0,cloud_storage,2014
5651,0.0,cloud_storage_apis,2014
5652,0.0,cloud_to_cloud_itegration,2014
5653,0.0,clusterhq,2014
5654,0.0,cmmi,2014
5655,0.3056163435038015,cms_(content_management_systems),2014
5656,0.0,cnc,2014
5657,0.0,cnc_routing_and_machining,2014
5658,0.0,co-creation_and_co-production,2014
5659,0.0,co-founder,2014
5660,0.0,co-operatives_movement,2014
5661,0.0,co-working_space,2014
5662,0.0,coaching_agile_teams,2014
5663,0.0,cocoa_programming_language,2014
5664,0.0,cocoa_touch,2014
5665,0.0,cocoaheads,2014
5666,0.0,code_retreat,2014
5667,0.0,codecademy,2014
5668,0.0,coders,2014
5669,0.0,coding_dojos,2014
5670,0.0,coding_for_beginners,2014
5671,0.0,coffee,2014
5672,0.0,coffee_&_books,2014
5673,0.0,coffee_and_tea_socials,2014
5674,0.0,coffee_lovers,2014
5675,0.0,coffee_talk,2014
5676,0.0,coffeehouse,2014
5677,0.0,coffeescript,2014
5678,0.0,cofounderslab,2014
5679,0.0,cognitive_behaviour_therapy,2014
5680,0.0,cognitive_neuroscience,2014
5681,0.0,coldfusion,2014
5682,0.0,coldfusion_coding,2014
5683,0.0,collaboration,2014
5684,0.0,collaboration_between_creative_minds,2014
5685,0.0,collaborative_consumption,2014
5686,0.0,comedy,2014
5687,0.0,comic_books,2014
5688,0.0,commodities_and_futures,2014
5689,0.0,common_lisp,2014
5690,0.0,communication,2014
5691,0.0,communication_skills,2014
5692,0.0,community,2014
5693,0.0,community_action,2014
5694,0.0,community_building,2014
5695,0.0,community_development,2014
5696,0.0,community_growth_facilitation,2014
5697,0.0,community_learning,2014
5698,0.0,community_management,2014
5699,0.0,community_managers_&_organisers,2014
5700,0.0,community_organizations,2014
5701,0.0,community_outreach,2014
5702,0.0,community_participation,2014
5703,0.0,community_service,2014
5704,0.0,competition,2014
5705,0.0,complexity,2014
5706,0.0,compliance,2014
5707,0.0,computational_biology,2014
5708,0.0,computational_linguistics,2014
5709,0.0,computational_science_and_engineering,2014
5710,0.0,computer__network_systems,2014
5711,0.0,computer_aided_design,2014
5712,0.0,computer_and_information_network_security,2014
5713,0.0,computer_art,2014
5714,0.0,computer_club,2014
5715,0.0,computer_forensics,2014
5716,0.0,computer_gaming,2014
5717,0.0,computer_geeks,2014
5718,0.0,computer_graphics,2014
5719,0.0,computer_networking,2014
5720,0.0,computer_networks,2014
5721,0.0,computer_repair,2014
5722,0.20365318193199947,computer_science,2014
5723,0.0,computer_security,2014
5724,8.668314923259464,computer_training,2014
5725,0.0,computer_tutoring,2014
5726,0.0,computer_vision,2014
5727,3.7984750787316752,computers,2014
5728,26.00494476977839,computing,2014
5729,0.0,concept_art,2014
5730,0.0,concurrent_programming,2014
5731,0.0,confidence_and_self-esteem,2014
5732,1.5820498719256817,configuration_management,2014
5733,0.0,confluence,2014
5734,0.0,connected_objects,2014
5735,0.0,connecting,2014
5736,0.0,conscious_business,2014
5737,0.0,conscious_entrepreneurs,2014
5738,0.0,construction,2014
5739,0.0,construction_professionals,2014
5740,0.0,consul,2014
5741,0.0,consulting,2014
5742,0.0,consulting_skills,2014
5743,0.0,consumer_health,2014
5744,0.0,containers,2014
5745,0.0,contemporary_music,2014
5746,0.0,content,2014
5747,0.0,content_curation,2014
5748,0.0,content_delivery,2014
5749,0.0,content_delivery_network,2014
5750,0.0,content_management,2014
5751,0.0,content_management_systems,2014
5752,0.0,content_marketing,2014
5753,0.0,content_marketing_strategies_for_the_internet,2014
5754,0.0,content_search,2014
5755,0.0,content_strategy,2014
5756,0.0,content_strategy_and_seo,2014
5757,0.0,context_driven_testing,2014
5758,0.0,continous_integration,2014
5759,0.7661316169201534,continuous_delivery,2014
5760,1.4174265343700825,continuous_deployment,2014
5761,0.869136019650778,continuous_integration,2014
5762,0.0,contractors,2014
5763,0.0,contribute_to_climate_change_action,2014
5764,0.0,conversion_rate_optimization,2014
5765,0.0,coolite,2014
5766,0.0,copyleft,2014
5767,0.0,copyright,2014
5768,0.0,copywriting,2014
5769,0.0,copywriting_for_small_business_owners,2014
5770,0.0,coremetrics,2014
5771,0.0,coreos,2014
5772,0.0,corona_sdk,2014
5773,0.0,corporate_social_responsibility,2014
5774,0.0,corporate_storytelling,2014
5775,0.0,corporate_training,2014
5776,0.0,corpus_data_processing,2014
5777,0.0,cosplay,2014
5778,0.0,cost_reduction_and_outsourcing,2014
5779,0.0,couchapp,2014
5780,0.0,couchbase,2014
5781,0.0,couchdb,2014
5782,0.0,coursera.org,2014
5783,0.0,courses_and_workshops,2014
5784,0.0,coworkers,2014
5785,0.0,coworking,2014
5786,0.0,cpa_marketing,2014
5787,0.0,cradle_to_cradle,2014
5788,0.0,craft_beer,2014
5789,0.0,craft_cms,2014
5790,0.0,craft_sellers,2014
5791,0.0,crafts,2014
5792,0.0,create_a_blog,2014
5793,0.0,create_positive_change,2014
5794,0.0,creating,2014
5795,0.0,creating_amazon_cloud_applications,2014
5796,0.0,creating_google_appengine_applications,2014
5797,0.0,creating_high_performing_teams,2014
5798,0.0,creative_circle,2014
5799,0.0,creative_coding,2014
5800,0.0,creative_design,2014
5801,0.0,creative_freelancers,2014
5802,0.0,creative_industries,2014
5803,0.0,creative_problem_solving,2014
5804,0.0,creative_technologists,2014
5805,0.0,creative_thinking,2014
5806,0.0,creative_with_photoshop,2014
5807,0.0,creative_women,2014
5808,0.0,creative_wrting,2014
5809,0.0,creativity,2014
5810,0.0,crisismapping,2014
5811,0.0,critical_thinking,2014
5812,0.0,crm,2014
5813,0.0,cross-platform_mobile,2014
5814,0.0,cross_mentoring_with_expert_ceo_business_owners,2014
5815,0.0,cross_mobile_development,2014
5816,0.0,cross_platform_development,2014
5817,0.0,cross_platform_mobile_game_development,2014
5818,0.0,cross_publishing_to_web_and_mobile,2014
5819,0.0,crowd_funding,2014
5820,0.0,crowdsharing,2014
5821,0.0,crowdsourcing,2014
5822,0.0,crucible,2014
5823,0.0,crypto-anarchy,2014
5824,0.0,crypto-capitalism,2014
5825,0.0,cryptocurrency,2014
5826,0.0,cryptoequity,2014
5827,0.0,cryptography,2014
5828,0.0,css,2014
5829,0.0,css/next,2014
5830,0.0,css3,2014
5831,0.0,cto,2014
5832,0.0,cucumber,2014
5833,0.0,cuda:_compute_unified_device_architecture,2014
5834,0.0,cultural_heritage,2014
5835,0.0,cultural_organisations,2014
5836,0.0,culture,2014
5837,0.0,culture_and_international_development,2014
5838,0.0,cupcakes,2014
5839,0.0,currency_trading,2014
5840,0.0,customer_development,2014
5841,0.0,customer_experience,2014
5842,0.0,customer_experience_management,2014
5843,0.0,customer_relationship_management,2014
5844,0.0,customer_satisfaction,2014
5845,0.0,customer_service,2014
5846,0.0,customer_success,2014
5847,0.0,cyber_safety,2014
5848,0.0,cybersecurity,2014
5849,0.0,cycling,2014
5850,0.0,czech_language,2014
5851,0.0,d3,2014
5852,0.0,d3.js,2014
5853,0.0,d_programming_language,2014
5854,0.0,dart_language,2014
5855,0.0,data,2014
5856,0.0,data.table:_higher_speed_time_series_queries,2014
5857,0.0,data_analysis,2014
5858,0.0,data_analysis_and_modeling,2014
5859,0.3574354668414503,data_analytics,2014
5860,0.0,data_architecture,2014
5861,0.0,data_art,2014
5862,1.272767041012513,data_center_and_operations_automation,2014
5863,0.0,data_center_colocation,2014
5864,0.0,data_centre_networking_and_design,2014
5865,0.0,data_cleansing,2014
5866,0.0,data_collection_and_entry,2014
5867,0.0,data_computing,2014
5868,0.0,data_governance,2014
5869,0.0,data_grid,2014
5870,0.0,data_integration,2014
5871,0.0,data_journalism,2014
5872,1.4378329805978518,data_management,2014
5873,0.4179760847008659,data_mining,2014
5874,0.0,data_privacy,2014
5875,0.0,data_profiling,2014
5876,0.0,data_protection,2014
5877,0.0,data_quality,2014
5878,0.6166946200107064,data_science,2014
5879,0.0,data_science_using_python,2014
5880,0.0,data_security,2014
5881,0.0,data_storage,2014
5882,0.0,data_strategy,2014
5883,1.0552731210924564,data_structures,2014
5884,0.0,data_vault_database_modeling,2014
5885,0.4996065585857783,data_visualization,2014
5886,0.0,data_warehouse,2014
5887,0.0,data_warehouses,2014
5888,0.0,data_warehousing,2014
5889,24.960569477819423,database_design_&_development,2014
5890,0.8157310960774183,database_development,2014
5891,0.0,database_direct_marketing,2014
5892,0.0,database_engineers,2014
5893,0.0,database_integration_&_migrations,2014
5894,1.8348987793760907,database_professionals,2014
5895,0.0,dating_and_relationships,2014
5896,0.0,datomic,2014
5897,0.0,dba,2014
5898,0.0,ddd,2014
5899,0.0,debate,2014
5900,0.0,decentralization,2014
5901,0.0,decentralized_systems,2014
5902,0.0,decision_making,2014
5903,0.0,declarative_programming,2014
5904,0.0,deep_learning,2014
5905,0.0,delegating_&_outsourcing_for_small_business_owners,2014
5906,0.0,deployment,2014
5907,0.0,design_and_visualization_tools,2014
5908,0.0,design_for_manufacturing,2014
5909,0.0,design_futures,2014
5910,0.0,design_patterns,2014
5911,0.0,design_research,2014
5912,0.0,design_strategy,2014
5913,0.0,design_thinking,2014
5914,0.0,designers,2014
5915,0.0,designing_for_mobile_devices,2014
5916,0.0,desktop_virtualization,2014
5917,0.0,destructive_ideas,2014
5918,18.497564880884035,dev_ops,2014
5919,0.0,developer,2014
5920,0.0,developer_advocacy,2014
5921,0.0,developer_evangelism,2014
5922,0.0,developing_mobile_apps,2014
5923,0.5503030274715639,devops,2014
5924,0.0,devtools,2014
5925,0.0,diabetes,2014
5926,0.0,digital,2014
5927,0.0,digital_&_social_media,2014
5928,0.0,digital_access,2014
5929,0.0,digital_activism,2014
5930,0.0,digital_agencies,2014
5931,0.0,digital_art,2014
5932,0.0,digital_artists,2014
5933,0.0,digital_asset_management,2014
5934,0.0,digital_content_strategy,2014
5935,0.0,digital_culture,2014
5936,0.0,digital_currency,2014
5937,0.0,digital_design,2014
5938,0.0,digital_fabrication,2014
5939,0.0,digital_future,2014
5940,0.0,digital_health,2014
5941,0.0,digital_inclusion,2014
5942,0.0,digital_journalism,2014
5943,0.0,digital_lifestyle,2014
5944,0.0,digital_marketer,2014
5945,0.0,digital_marketing,2014
5946,0.0,digital_marketing_analytics,2014
5947,0.0,digital_marketing_professionals,2014
5948,0.0,digital_marketing_strategy,2014
5949,0.0,digital_marketing_workshop,2014
5950,0.0,digital_media,2014
5951,0.0,digital_media_and_social_marketing,2014
5952,0.0,digital_networking,2014
5953,0.0,digital_photography,2014
5954,0.0,digital_project_management,2014
5955,0.0,digital_public_relations,2014
5956,0.0,digital_publishing,2014
5957,0.0,digital_rights,2014
5958,0.0,digital_rights_management,2014
5959,0.0,digital_storytelling,2014
5960,0.0,digital_strategy,2014
5961,0.0,digital_technologies,2014
5962,0.0,digital_video,2014
5963,0.0,direct_marketing,2014
5964,0.0,disciplined_agile_delivery_(dad),2014
5965,0.0,disruptive_innovation,2014
5966,0.0,disruptive_techies_&_thinkers_making_a_difference,2014
5967,0.0,disruptive_think_tank,2014
5968,0.0,disruptive_thinkers,2014
5969,0.0,distributed_computing,2014
5970,0.0,distributed_programming_in_java,2014
5971,0.0,distributed_scala_programming,2014
5972,0.0,distributed_systems,2014
5973,0.0,diy_(do_it_yourself),2014
5974,0.0,diy_photography,2014
5975,0.0,diy_revolution,2014
5976,0.0,diy_technology,2014
5977,0.0,diybio,2014
5978,0.0,dj_events,2014
5979,0.0,dj_mixes_and_vj_sets,2014
5980,0.0,django,2014
5981,0.0,dji_phantom,2014
5982,0.0,djs,2014
5983,0.0,dna_sequencing,2014
5984,0.0,docker,2014
5985,0.0,doctoral_candidates,2014
5986,0.0,doctrine,2014
5987,0.0,doctrine2,2014
5988,0.0,document_databases,2014
5989,0.0,document_management_systems,2014
5990,0.0,documentary,2014
5991,0.0,documentary_films,2014
5992,0.0,documentation,2014
5993,0.0,dojo_toolkit,2014
5994,0.0,domain_driven_design,2014
5995,0.0,doodling,2014
5996,0.0,drinking,2014
5997,0.0,drizzle,2014
5998,0.0,drone,2014
5999,0.0,drones,2014
6000,0.0,drupal,2014
6001,0.0,drupal_7,2014
6002,0.0,drupal_8,2014
6003,0.0,drupal_community,2014
6004,0.0,drupal_content_administrators,2014
6005,0.0,drupal_designers,2014
6006,0.0,drupal_developers,2014
6007,0.0,drupal_mastering,2014
6008,0.0,drupal_modules,2014
6009,0.0,drupal_security,2014
6010,0.0,drupal_themers,2014
6011,0.0,drupal_theming,2014
6012,0.0,drupal_users,2014
6013,0.0,drupal_websites,2014
6014,0.0,dsdm,2014
6015,0.0,duckduckgo,2014
6016,0.0,dynamic_languages,2014
6017,0.0,dynamic_programming,2014
6018,0.0,e-business_owners,2014
6019,0.0,e-commerce,2014
6020,0.0,e-commerce_-_internet_marketing,2014
6021,0.0,e-commerce_business,2014
6022,0.0,e-learning,2014
6023,0.0,e-learning_systems,2014
6024,0.0,early_stage_startups,2014
6025,0.0,"eating,_drinking,_talking,_laughing,_etc",2014
6026,0.0,ebay_seller,2014
6027,0.0,ec2,2014
6028,0.0,eclipse_ide,2014
6029,0.0,eclipse_plugin_development,2014
6030,0.0,eclipse_rcp,2014
6031,0.0,eco-conscious,2014
6032,0.0,ecommerce_&_social_media,2014
6033,0.0,ecommerce_marketing,2014
6034,0.0,ecommerce_technology,2014
6035,0.0,ecommerce_workshops,2014
6036,0.0,economics,2014
6037,0.0,ecosystem,2014
6038,0.0,edinburgh,2014
6039,0.0,education,2014
6040,0.0,education_&_technology,2014
6041,0.0,education_technology_start-ups,2014
6042,0.0,educational,2014
6043,0.0,educational_apps,2014
6044,0.0,edupunk,2014
6045,0.0,elasticsearch,2014
6046,0.0,elearning,2014
6047,0.0,electrical_engineering,2014
6048,0.0,electronic_engineering,2014
6049,0.0,electronic_music,2014
6050,0.0,electronic_music_recording_and_production,2014
6051,0.0,electronic_privacy,2014
6052,0.0,electronics_as_a_hobby,2014
6053,0.0,electronics_mechanics_engineering_design,2014
6054,0.0,electronics_technology,2014
6055,0.0,elixir,2014
6056,0.0,elixir_programming,2014
6057,0.0,elm_programming,2014
6058,0.0,emacs_lisp,2014
6059,0.0,email_campaign_management,2014
6060,0.0,email_campaign_marketing,2014
6061,0.0,email_deliverability,2014
6062,0.0,email_marketing_(ecommerce),2014
6063,0.0,email_marketing_2.0,2014
6064,0.0,email_security,2014
6065,0.0,embedded_linux,2014
6066,0.0,embedded_systems,2014
6067,0.0,embedded_systems_programming,2014
6068,0.0,ember_js,2014
6069,0.0,emergence,2014
6070,0.0,emerging_robotic_technologies,2014
6071,0.0,emerging_technologies,2014
6072,0.0,employment,2014
6073,0.0,end_poverty,2014
6074,0.0,ending_poverty,2014
6075,0.0,energy_efficiency,2014
6076,0.0,energy_efficiency_&_renewable_power,2014
6077,0.0,engineering,2014
6078,0.0,engineering_leadership,2014
6079,0.0,engineers,2014
6080,0.0,enterprise_2.0,2014
6081,0.0,enterprise_application_integration,2014
6082,0.0,enterprise_architecture,2014
6083,0.0,enterprise_content_management_ecm,2014
6084,0.0,enterprise_mobility,2014
6085,0.0,enterprise_mobility_architects,2014
6086,0.0,enterprise_nosql,2014
6087,0.0,enterprise_resource_planning,2014
6088,0.0,enterprise_resource_planning_hybrid,2014
6089,0.0,enterprise_search,2014
6090,0.0,enterprise_semantics,2014
6091,0.0,enterprise_technology,2014
6092,0.0,entertainment_industry,2014
6093,0.0,entrepreneur_futurists,2014
6094,0.0,entrepreneur_matchmaking,2014
6095,0.0,entrepreneur_networking,2014
6096,0.0,entrepreneurship,2014
6097,0.0,entreprenuers,2014
6098,0.0,entreprise,2014
6099,0.0,environment,2014
6100,0.0,environment_art,2014
6101,0.0,episerver,2014
6102,0.0,eris,2014
6103,0.0,erlang_conferences,2014
6104,0.0,erlang_programming,2014
6105,0.0,erp_cloud,2014
6106,0.0,erp_consulting,2014
6107,0.0,erp_software,2014
6108,0.0,esri,2014
6109,0.0,ethereum,2014
6110,0.0,ethical_hacker,2014
6111,0.0,etl,2014
6112,0.0,etsy_sellers,2014
6113,0.0,european_football,2014
6114,0.0,event_driven_architecture,2014
6115,0.0,evolution,2014
6116,0.0,exam_preparation,2014
6117,0.0,exams,2014
6118,0.0,executive_agile,2014
6119,0.0,executive_coaching,2014
6120,0.0,executives-_managers_and_above,2014
6121,0.0,exercise,2014
6122,0.0,expat,2014
6123,0.0,expat_chinese,2014
6124,0.0,expat_irish,2014
6125,0.0,expat_polish,2014
6126,0.0,expat_spanish,2014
6127,0.0,experience_design,2014
6128,0.0,experimental_electronic_music,2014
6129,0.0,experimental_music,2014
6130,4.214429354954878,explore:_agile_scrum_xp_lean_kanban,2014
6131,0.0,expression_engine,2014
6132,0.0,expressionengine,2014
6133,0.0,ext.net,2014
6134,0.0,ext_js,2014
6135,0.2454875713087855,extreme_programming,2014
6136,0.0,f#_programming,2014
6137,0.0,f-sharp,2014
6138,0.0,fab_lab,2014
6139,0.0,fabrication,2014
6140,0.0,facebook,2014
6141,0.0,facebook_application_development,2014
6142,0.0,facebook_developers,2014
6143,0.0,facebook_marketing,2014
6144,0.0,facilitation,2014
6145,0.0,faith,2014
6146,0.0,fashion_and_style,2014
6147,0.0,fashion_design,2014
6148,0.0,fashion_designers,2014
6149,0.0,fashion_industry,2014
6150,0.0,fashion_shows,2014
6151,0.0,fault-tolerance,2014
6152,0.0,fba_fulfillment_by_amazon,2014
6153,0.0,fda_requirements_for_medical_device,2014
6154,0.0,fear_of_public_speaking,2014
6155,0.0,female_entrepreneurs,2014
6156,0.0,fiction,2014
6157,0.0,figure_drawing,2014
6158,0.0,filemaker_go,2014
6159,0.0,filemaker_pro_database_development,2014
6160,0.0,filemaker_tips_and_tricks,2014
6161,0.0,film,2014
6162,0.0,film_and_video_production,2014
6163,0.0,film_industry,2014
6164,0.0,finance,2014
6165,0.0,finance_professionals,2014
6166,0.0,financial_education,2014
6167,0.0,financial_engineering,2014
6168,0.0,financial_forecasting,2014
6169,0.0,financial_innovation,2014
6170,0.0,financial_institutions,2014
6171,0.0,financial_services,2014
6172,0.0,financial_technology,2014
6173,0.0,findability,2014
6174,0.0,fintech,2014
6175,0.0,fisheye,2014
6176,0.0,fitbit,2014
6177,0.0,fitness,2014
6178,0.0,fitness_professionals,2014
6179,0.0,fixing,2014
6180,0.0,flash,2014
6181,0.0,flash_builder,2014
6182,0.0,flash_platform,2014
6183,0.0,flex,2014
6184,0.0,food_bloggers,2014
6185,0.0,food_blogging,2014
6186,0.0,food_justice,2014
6187,0.0,food_waste,2014
6188,0.0,foosball,2014
6189,0.0,for_the_people,2014
6190,0.0,force.com,2014
6191,0.0,founder_institute,2014
6192,0.0,founders,2014
6193,0.0,fpv,2014
6194,0.0,free_content,2014
6195,0.0,free_culture,2014
6196,0.0,free_knowledge,2014
6197,0.0,free_software_and_hardware,2014
6198,0.0,free_software_foundation,2014
6199,0.0,free_speech,2014
6200,0.0,freedom,2014
6201,0.0,freedom_of_speech,2014
6202,0.0,freelance,2014
6203,0.0,freelancer_networking,2014
6204,0.0,freelancers_in_london,2014
6205,0.0,freethinker,2014
6206,0.0,french_language,2014
6207,0.0,friendship_and_socialising,2014
6208,0.0,front-end_development,2014
6209,0.0,front-end_engineering,2014
6210,0.0,frontend,2014
6211,0.0,fsharp,2014
6212,0.0,full_stack_development,2014
6213,0.0,fun_times,2014
6214,0.0,functional_and_regression_testing,2014
6215,0.0,functional_programming,2014
6216,0.0,functional_programming_in_f#,2014
6217,0.0,functional_programming_in_python,2014
6218,0.0,functional_reactive_programming,2014
6219,0.0,funding,2014
6220,0.0,fundraising,2014
6221,0.0,furniture_design,2014
6222,0.0,future_of_journalism,2014
6223,0.0,future_of_news,2014
6224,0.0,future_technology_trends,2014
6225,0.0,future_vision,2014
6226,0.0,futures_trading,2014
6227,0.0,futurists,2014
6228,0.0,futurology,2014
6229,0.0,gadget_lovers,2014
6230,0.0,gambling,2014
6231,0.0,game_ai,2014
6232,0.0,game_art,2014
6233,0.0,game_artist,2014
6234,0.0,game_design,2014
6235,0.0,"game_design,_game_modding,_3d_modeling",2014
6236,0.0,game_development,2014
6237,0.0,game_music,2014
6238,0.0,game_night,2014
6239,0.0,game_production,2014
6240,0.0,game_programming,2014
6241,0.0,games,2014
6242,0.0,games_development,2014
6243,0.0,gamification,2014
6244,0.0,gamification_at_work,2014
6245,0.0,gaming,2014
6246,0.0,gdg,2014
6247,0.0,geek_culture,2014
6248,0.0,geeks,2014
6249,0.0,geeks_&_nerds,2014
6250,0.0,gemfire,2014
6251,0.0,generative_art,2014
6252,0.0,genetics,2014
6253,0.0,genomics,2014
6254,0.0,genuino,2014
6255,0.0,geographic_information_systems:_gis,2014
6256,0.0,geography,2014
6257,0.0,geolocation,2014
6258,0.0,geospatial,2014
6259,0.0,geospatial_technologies,2014
6260,0.0,getchef,2014
6261,0.0,getting_started_with_python,2014
6262,0.0,girl_develop_it,2014
6263,0.0,girls_in_tech,2014
6264,0.0,gis,2014
6265,0.0,git,2014
6266,0.0,giving_back_to_the_community_-_engaging_our_youth,2014
6267,0.0,global_warming,2014
6268,0.0,gnu/linux,2014
6269,0.0,gnu/linux_configuration,2014
6270,0.0,go,2014
6271,0.0,go_programming_language,2014
6272,0.0,golang,2014
6273,0.0,golang_programming_language,2014
6274,0.0,google,2014
6275,0.0,google_adwords,2014
6276,0.0,google_analytics,2014
6277,0.0,google_app_engine,2014
6278,0.0,google_apps,2014
6279,0.0,google_apps_for_business,2014
6280,0.0,google_apps_integration,2014
6281,0.0,google_apps_script,2014
6282,0.0,google_cardboard,2014
6283,0.0,google_chrome,2014
6284,0.0,google_cloud_platform,2014
6285,0.0,google_developer_group,2014
6286,0.0,google_glass,2014
6287,0.0,google_maps,2014
6288,0.0,google_plus,2014
6289,0.0,google_search_appliance,2014
6290,0.0,google_seo,2014
6291,0.0,google_technology_user_group,2014
6292,0.0,google_web_toolkit_(gwt),2014
6293,0.0,government,2014
6294,0.0,gpgpu,2014
6295,0.0,gpu,2014
6296,0.0,gpu_programming,2014
6297,0.0,graduate_developers,2014
6298,0.0,graduate_students,2014
6299,0.0,graduate_students_and_young_professionals,2014
6300,0.0,graduates,2014
6301,0.0,grails,2014
6302,0.24834190093922065,graph_databases,2014
6303,0.0,graph_theory,2014
6304,0.0,graphic_arts,2014
6305,0.0,graphic_design,2014
6306,0.0,graphic_design_and_print_production,2014
6307,0.0,graphic_design_professionals,2014
6308,0.0,graphic_design_students,2014
6309,0.0,graphic_recording,2014
6310,0.0,graphical_user_interfaces,2014
6311,0.0,grassroots_action,2014
6312,0.0,green_building,2014
6313,0.0,green_building_/_retrofitting,2014
6314,0.0,green_entrepreneurs,2014
6315,0.0,green_technology,2014
6316,0.0,grid_computing,2014
6317,0.0,groovy,2014
6318,0.0,groovy_programming_language,2014
6319,0.0,group_study,2014
6320,0.0,growth_hacker,2014
6321,0.0,growth_hacking,2014
6322,0.0,gtug,2014
6323,0.0,hack,2014
6324,0.0,hackathon,2014
6325,0.0,hackathons,2014
6326,0.0,hackers_and_makers,2014
6327,0.0,hackerspace,2014
6328,0.0,hacking,2014
6329,0.0,hacking_together_art_design_and_code,2014
6330,0.0,hacklabs,2014
6331,0.0,hackshackers,2014
6332,0.0,hackspaces,2014
6333,0.796968986608797,hadoop,2014
6334,0.0,handmade_crafts,2014
6335,0.0,happiness,2014
